Python time,Python res,,,,Comsol time,Comsol res,,,python comsol diff,,Matlab,,matlab comsol diff
0.4997,1.32948684,,,,0.4997,1.007,,,32.02451241,,1.005247834,,-0.173998587
0.4998,1.329553168,,,,0.4998,1.007,,,32.03109911,,1.005250347,,-0.173749099
0.4999,1.3296195,,,,0.4999,1.007,,,32.0376862,,1.005252856,,-0.173499875
0.5,1.329685836,,,,0.5,1.007,,,32.04427368,,1.005255363,,-0.173250916
0.5001,1.329752177,,,,0.5001,1.007,,,32.05086167,,1.005257868,,-0.17300222
0.5002,1.329818522,,,,0.5002,1.007,,,32.05745005,,1.005260369,,-0.172753787
0.5003,1.329884871,,,,0.5003,1.007,,,32.06403883,,1.005262868,,-0.172505617
0.5004,1.329951224,,,,0.5004,1.007,,,32.070628,,1.005265365,,-0.172257709
0.5005,1.330017582,,,,0.5005,1.007,,,32.07721768,,1.005267859,,-0.172010063
0.5006,1.330083944,,,,0.5006,1.007,,,32.08380775,,1.00527035,,-0.171762679
0.5007,1.330150311,,,,0.5007,1.007,,,32.09039831,,1.005272838,,-0.171515556
0.5008,1.330216682,,,,0.5008,1.007,,,32.09698928,,1.005275324,,-0.171268694
0.5009,1.330283057,,,,0.5009,1.007,,,32.10358064,,1.005277808,,-0.171022092
0.501,1.330349436,,,,0.501,1.007,,,32.11017239,,1.005280288,,-0.17077575
0.5011,1.33041582,,,,0.5011,1.007,,,32.11676465,,1.005282766,,-0.170529667
0.5012,1.330482208,,,,0.5012,1.007,,,32.1233573,,1.005285242,,-0.170283844
0.5013,1.330548601,,,,0.5013,1.007,,,32.12995045,,1.005287715,,-0.17003828
0.5014,1.330614997,,,,0.5014,1.007,,,32.13654389,,1.005290185,,-0.169792974
0.5015,1.330681398,,,,0.5015,1.007,,,32.14313784,,1.005292652,,-0.169547926
0.5016,1.330747804,,,,0.5016,1.007,,,32.14973227,,1.005295117,,-0.169303136
0.5017,1.330814214,,,,0.5017,1.007,,,32.15632711,,1.00529758,,-0.169058603
0.5018,1.330880628,,,,0.5018,1.007,,,32.16292234,,1.00530004,,-0.168814327
0.5019,1.330947046,,,,0.5019,1.007,,,32.16951797,,1.005302497,,-0.168570307
0.502,1.331013469,,,,0.502,1.007,,,32.1761141,,1.005304952,,-0.168326544
0.5021,1.331079896,,,,0.5021,1.007,,,32.18271063,,1.005307404,,-0.168083036
0.5022,1.331146328,,,,0.5022,1.007,,,32.18930765,,1.005309853,,-0.167839783
0.5023,1.331212763,,,,0.5023,1.007,,,32.19590497,,1.0053123,,-0.167596785
0.5024,1.331279203,,,,0.5024,1.007,,,32.20250278,,1.005314745,,-0.167354042
0.5025,1.331345648,,,,0.5025,1.0071,,,32.19597339,,1.005317187,,-0.17702446
0.5026,1.331412097,,,,0.5026,1.0071,,,32.20257144,,1.005319626,,-0.176782248
0.5027,1.33147855,,,,0.5027,1.0071,,,32.20916989,,1.005322063,,-0.17654029
0.5028,1.331545007,,,,0.5028,1.0071,,,32.21576874,,1.005324497,,-0.176298584
0.5029,1.331611469,,,,0.5029,1.0071,,,32.22236809,,1.005326929,,-0.176057132
0.503,1.331677936,,,,0.503,1.0071,,,32.22896793,,1.005329358,,-0.175815931
0.5031,1.331744406,,,,0.5031,1.0071,,,32.23556807,,1.005331784,,-0.175574982
0.5032,1.331810881,,,,0.5032,1.0071,,,32.2421687,,1.005334208,,-0.175334284
0.5033,1.33187736,,,,0.5033,1.0071,,,32.24876973,,1.00533663,,-0.175093837
0.5034,1.331943844,,,,0.5034,1.0071,,,32.25537126,,1.005339049,,-0.174853641
0.5035,1.332010332,,,,0.5035,1.0071,,,32.26197319,,1.005341465,,-0.174613695
0.5036,1.332076825,,,,0.5036,1.0071,,,32.26857561,,1.005343879,,-0.174373998
0.5037,1.332143321,,,,0.5037,1.0071,,,32.27517833,,1.005346291,,-0.174134551
0.5038,1.332209822,,,,0.5038,1.0071,,,32.28178155,,1.0053487,,-0.173895353
0.5039,1.332276328,,,,0.5039,1.0071,,,32.28838526,,1.005351106,,-0.173656403
0.504,1.332342838,,,,0.504,1.0071,,,32.29498938,,1.00535351,,-0.173417702
0.5041,1.332409352,,,,0.5041,1.0071,,,32.30159388,,1.005355912,,-0.173179248
0.5042,1.332475871,,,,0.5042,1.0071,,,32.30819889,,1.005358311,,-0.172941042
0.5043,1.332542393,,,,0.5043,1.0071,,,32.31480419,,1.005360707,,-0.172703082
0.5044,1.332608921,,,,0.5044,1.0071,,,32.32141009,,1.005363101,,-0.172465369
0.5045,1.332675453,,,,0.5045,1.0071,,,32.32801638,,1.005365493,,-0.172227903
0.5046,1.332741989,,,,0.5046,1.0071,,,32.33462308,,1.005367882,,-0.171990682
0.5047,1.332808529,,,,0.5047,1.0071,,,32.34123017,,1.005370268,,-0.171753707
0.5048,1.332875074,,,,0.5048,1.0071,,,32.34783775,,1.005372653,,-0.171516976
0.5049,1.332941623,,,,0.5049,1.0071,,,32.35444574,,1.005375034,,-0.17128049
0.505,1.333008177,,,,0.505,1.0071,,,32.36105422,,1.005377413,,-0.171044249
0.5051,1.333074735,,,,0.5051,1.0071,,,32.36766309,,1.00537979,,-0.170808251
0.5052,1.333141297,,,,0.5052,1.0071,,,32.37427237,,1.005382164,,-0.170572497
0.5053,1.333207864,,,,0.5053,1.0071,,,32.38088214,,1.005384536,,-0.170336986
0.5054,1.333274435,,,,0.5054,1.0071,,,32.3874923,,1.005386906,,-0.170101717
0.5055,1.33334101,,,,0.5055,1.0071,,,32.39410287,,1.005389273,,-0.169866691
0.5056,1.33340759,,,,0.5056,1.0071,,,32.40071393,,1.005391637,,-0.169631906
0.5057,1.333474175,,,,0.5057,1.0071,,,32.40732549,,1.005393999,,-0.169397363
0.5058,1.333540763,,,,0.5058,1.0072,,,32.40079061,,1.005396359,,-0.17907478
0.5059,1.333607356,,,,0.5059,1.0072,,,32.4074023,,1.005398716,,-0.178840742
0.506,1.333673954,,,,0.506,1.0072,,,32.4140145,,1.005401071,,-0.178606945
0.5061,1.333740556,,,,0.5061,1.0072,,,32.42062708,,1.005403423,,-0.178373387
0.5062,1.333807162,,,,0.5062,1.0072,,,32.42724007,,1.005405773,,-0.178140068
0.5063,1.333873773,,,,0.5063,1.0072,,,32.43385355,,1.005408121,,-0.177906989
0.5064,1.333940388,,,,0.5064,1.0072,,,32.44046743,,1.005410466,,-0.177674148
0.5065,1.334007007,,,,0.5065,1.0072,,,32.44708171,,1.005412809,,-0.177441546
0.5066,1.334073631,,,,0.5066,1.0072,,,32.45369649,,1.005415149,,-0.177209181
0.5067,1.33414026,,,,0.5067,1.0072,,,32.46031176,,1.005417487,,-0.176977054
0.5068,1.334206892,,,,0.5068,1.0072,,,32.46692732,,1.005419823,,-0.176745164
0.5069,1.334273529,,,,0.5069,1.0072,,,32.47354339,,1.005422156,,-0.176513511
0.507,1.334340171,,,,0.507,1.0072,,,32.48015995,,1.005424487,,-0.176282094
0.5071,1.334406817,,,,0.5071,1.0072,,,32.48677691,,1.005426815,,-0.176050914
0.5072,1.334473467,,,,0.5072,1.0072,,,32.49339426,,1.005429141,,-0.175819968
0.5073,1.334540122,,,,0.5073,1.0072,,,32.50001211,,1.005431465,,-0.175589258
0.5074,1.334606781,,,,0.5074,1.0072,,,32.50663036,,1.005433786,,-0.175358783
0.5075,1.334673445,,,,0.5075,1.0072,,,32.51324911,,1.005436105,,-0.175128541
0.5076,1.334740113,,,,0.5076,1.0072,,,32.51986825,,1.005438422,,-0.174898534
0.5077,1.334806785,,,,0.5077,1.0072,,,32.52648779,,1.005440736,,-0.174668761
0.5078,1.334873462,,,,0.5078,1.0072,,,32.53310782,,1.005443048,,-0.17443922
0.5079,1.334940143,,,,0.5079,1.0072,,,32.53972826,,1.005445358,,-0.174209913
0.508,1.335006829,,,,0.508,1.0072,,,32.54634919,,1.005447665,,-0.173980838
0.5081,1.335073519,,,,0.5081,1.0072,,,32.55297051,,1.00544997,,-0.173751994
0.5082,1.335140214,,,,0.5082,1.0072,,,32.55959234,,1.005452272,,-0.173523383
0.5083,1.335206913,,,,0.5083,1.0072,,,32.56621456,,1.005454573,,-0.173295002
0.5084,1.335273616,,,,0.5084,1.0072,,,32.57283717,,1.005456871,,-0.173066853
0.5085,1.335340324,,,,0.5085,1.0072,,,32.57946029,,1.005459166,,-0.172838934
0.5086,1.335407036,,,,0.5086,1.0072,,,32.5860838,,1.00546146,,-0.172611244
0.5087,1.335473753,,,,0.5087,1.0072,,,32.5927078,,1.005463751,,-0.172383785
0.5088,1.335540474,,,,0.5088,1.0072,,,32.59933221,,1.005466039,,-0.172156555
0.5089,1.3356072,,,,0.5089,1.0072,,,32.60595711,,1.005468326,,-0.171929553
0.509,1.33567393,,,,0.509,1.0072,,,32.61258241,,1.00547061,,-0.17170278
0.5091,1.335740664,,,,0.5091,1.0072,,,32.6192081,,1.005472891,,-0.171476235
0.5092,1.335807403,,,,0.5092,1.0072,,,32.62583429,,1.005475171,,-0.171249918
0.5093,1.335874146,,,,0.5093,1.0072,,,32.63246088,,1.005477448,,-0.171023828
0.5094,1.335940894,,,,0.5094,1.0073,,,32.62592018,,1.005479723,,-0.180708538
0.5095,1.336007646,,,,0.5095,1.0073,,,32.63254701,,1.005481996,,-0.180482924
0.5096,1.336074403,,,,0.5096,1.0073,,,32.63917433,,1.005484266,,-0.180257536
0.5097,1.336141164,,,,0.5097,1.0073,,,32.64580205,,1.005486534,,-0.180032373
0.5098,1.33620793,,,,0.5098,1.0073,,,32.65243026,,1.0054888,,-0.179807436
0.5099,1.3362747,,,,0.5099,1.0073,,,32.65905887,,1.005491063,,-0.179582724
0.51,1.336341474,,,,0.51,1.0073,,,32.66568788,,1.005493324,,-0.179358236
0.5101,1.336408253,,,,0.5101,1.0073,,,32.67231738,,1.005495583,,-0.179133972
0.5102,1.336475037,,,,0.5102,1.0073,,,32.67894738,,1.00549784,,-0.178909932
0.5103,1.336541824,,,,0.5103,1.0073,,,32.68557768,,1.005500095,,-0.178686115
0.5104,1.336608617,,,,0.5104,1.0073,,,32.69220858,,1.005502347,,-0.178462522
0.5105,1.336675413,,,,0.5105,1.0073,,,32.69883977,,1.005504597,,-0.17823915
0.5106,1.336742215,,,,0.5106,1.0073,,,32.70547156,,1.005506845,,-0.178016001
0.5107,1.33680902,,,,0.5107,1.0073,,,32.71210364,,1.00550909,,-0.177793074
0.5108,1.33687583,,,,0.5108,1.0073,,,32.71873623,,1.005511334,,-0.177570368
0.5109,1.336942645,,,,0.5109,1.0073,,,32.7253693,,1.005513575,,-0.177347883
0.511,1.337009464,,,,0.511,1.0073,,,32.73200278,,1.005515814,,-0.177125618
0.5111,1.337076287,,,,0.5111,1.0073,,,32.73863665,,1.00551805,,-0.176903574
0.5112,1.337143115,,,,0.5112,1.0073,,,32.74527102,,1.005520285,,-0.176681749
0.5113,1.337209948,,,,0.5113,1.0073,,,32.75190589,,1.005522517,,-0.176460144
0.5114,1.337276785,,,,0.5114,1.0073,,,32.75854115,,1.005524747,,-0.176238758
0.5115,1.337343626,,,,0.5115,1.0073,,,32.76517681,,1.005526975,,-0.17601759
0.5116,1.337410472,,,,0.5116,1.0073,,,32.77181297,,1.0055292,,-0.175796641
0.5117,1.337477322,,,,0.5117,1.0073,,,32.77844952,,1.005531424,,-0.175575909
0.5118,1.337544177,,,,0.5118,1.0073,,,32.78508657,,1.005533645,,-0.175355395
0.5119,1.337611037,,,,0.5119,1.0073,,,32.79172411,,1.005535864,,-0.175135098
0.512,1.3376779,,,,0.512,1.0073,,,32.79836196,,1.005538081,,-0.174915017
0.5121,1.337744769,,,,0.5121,1.0073,,,32.8050004,,1.005540296,,-0.174695153
0.5122,1.337811641,,,,0.5122,1.0073,,,32.81163913,,1.005542508,,-0.174475504
0.5123,1.337878518,,,,0.5123,1.0073,,,32.81827837,,1.005544719,,-0.174256071
0.5124,1.3379454,,,,0.5124,1.0073,,,32.8249181,,1.005546927,,-0.174036853
0.5125,1.338012286,,,,0.5125,1.0073,,,32.83155822,,1.005549133,,-0.17381785
0.5126,1.338079177,,,,0.5126,1.0073,,,32.83819885,,1.005551337,,-0.173599061
0.5127,1.338146072,,,,0.5127,1.0073,,,32.84483987,,1.005553538,,-0.173380486
0.5128,1.338212972,,,,0.5128,1.0073,,,32.85148139,,1.005555738,,-0.173162124
0.5129,1.338279876,,,,0.5129,1.0073,,,32.8581233,,1.005557935,,-0.172943975
0.513,1.338346785,,,,0.513,1.0073,,,32.86476571,,1.005560131,,-0.172726039
0.5131,1.338413698,,,,0.5131,1.0074,,,32.85821898,,1.005562324,,-0.182417735
0.5132,1.338480615,,,,0.5132,1.0074,,,32.86486152,,1.005564515,,-0.182200245
0.5133,1.338547537,,,,0.5133,1.0074,,,32.87150457,,1.005566704,,-0.181982966
0.5134,1.338614464,,,,0.5134,1.0074,,,32.8781481,,1.00556889,,-0.181765898
0.5135,1.338681395,,,,0.5135,1.0074,,,32.88479204,,1.005571075,,-0.181549041
0.5136,1.338748331,,,,0.5136,1.0074,,,32.89143647,,1.005573257,,-0.181332395
0.5137,1.338815271,,,,0.5137,1.0074,,,32.8980813,,1.005575438,,-0.181115958
0.5138,1.338882215,,,,0.5138,1.0074,,,32.90472652,,1.005577616,,-0.180899731
0.5139,1.338949164,,,,0.5139,1.0074,,,32.91137225,,1.005579792,,-0.180683713
0.514,1.339016118,,,,0.514,1.0074,,,32.91801846,,1.005581966,,-0.180467903
0.5141,1.339083076,,,,0.5141,1.0074,,,32.92466508,,1.005584138,,-0.180252302
0.5142,1.339150039,,,,0.5142,1.0074,,,32.93131219,,1.005586308,,-0.180036909
0.5143,1.339217006,,,,0.5143,1.0074,,,32.9379597,,1.005588476,,-0.179821724
0.5144,1.339283978,,,,0.5144,1.0074,,,32.9446077,,1.005590642,,-0.179606746
0.5145,1.339350954,,,,0.5145,1.0074,,,32.9512561,,1.005592805,,-0.179391974
0.5146,1.339417934,,,,0.5146,1.0074,,,32.9579049,,1.005594967,,-0.179177409
0.5147,1.33948492,,,,0.5147,1.0074,,,32.9645543,,1.005597126,,-0.178963049
0.5148,1.339551909,,,,0.5148,1.0074,,,32.97120399,,1.005599284,,-0.178748896
0.5149,1.339618903,,,,0.5149,1.0074,,,32.97785418,,1.005601439,,-0.178534947
0.515,1.339685902,,,,0.515,1.0074,,,32.98450486,,1.005603592,,-0.178321204
0.5151,1.339752905,,,,0.5151,1.0074,,,32.99115595,,1.005605743,,-0.178107664
0.5152,1.339819913,,,,0.5152,1.0074,,,32.99780752,,1.005607893,,-0.177894329
0.5153,1.339886925,,,,0.5153,1.0074,,,33.0044595,,1.00561004,,-0.177681197
0.5154,1.339953942,,,,0.5154,1.0074,,,33.01111197,,1.005612185,,-0.177468269
0.5155,1.340020964,,,,0.5155,1.0074,,,33.01776494,,1.005614328,,-0.177255543
0.5156,1.340087989,,,,0.5156,1.0074,,,33.02441821,,1.005616469,,-0.17704302
0.5157,1.34015502,,,,0.5157,1.0074,,,33.03107207,,1.005618608,,-0.176830699
0.5158,1.340222055,,,,0.5158,1.0074,,,33.03772633,,1.005620744,,-0.17661858
0.5159,1.340289094,,,,0.5159,1.0074,,,33.04438098,,1.005622879,,-0.176406661
0.516,1.340356138,,,,0.516,1.0074,,,33.05103613,,1.005625012,,-0.176194944
0.5161,1.340423187,,,,0.5161,1.0074,,,33.05769178,,1.005627143,,-0.175983427
0.5162,1.34049024,,,,0.5162,1.0074,,,33.06434783,,1.005629272,,-0.17577211
0.5163,1.340557297,,,,0.5163,1.0074,,,33.07100427,,1.005631399,,-0.175560993
0.5164,1.340624359,,,,0.5164,1.0074,,,33.07766121,,1.005633523,,-0.175350075
0.5165,1.340691426,,,,0.5165,1.0074,,,33.08431864,,1.005635646,,-0.175139356
0.5166,1.340758497,,,,0.5166,1.0074,,,33.09097647,,1.005637767,,-0.174928836
0.5167,1.340825573,,,,0.5167,1.0074,,,33.0976348,,1.005639886,,-0.174718514
0.5168,1.340892653,,,,0.5168,1.0074,,,33.10429353,,1.005642002,,-0.174508389
0.5169,1.340959738,,,,0.5169,1.0074,,,33.11095275,,1.005644117,,-0.174298462
0.517,1.341026827,,,,0.517,1.0075,,,33.1043997,,1.00564623,,-0.18399701
0.5171,1.341093921,,,,0.5171,1.0075,,,33.11105916,,1.005648341,,-0.183787497
0.5172,1.34116102,,,,0.5172,1.0075,,,33.11771911,,1.00565045,,-0.18357818
0.5173,1.341228123,,,,0.5173,1.0075,,,33.12437945,,1.005652557,,-0.183369059
0.5174,1.34129523,,,,0.5174,1.0075,,,33.1310402,,1.005654662,,-0.183160133
0.5175,1.341362342,,,,0.5175,1.0075,,,33.13770144,,1.005656765,,-0.182951402
0.5176,1.341429459,,,,0.5176,1.0075,,,33.14436318,,1.005658866,,-0.182742866
0.5177,1.34149658,,,,0.5177,1.0075,,,33.15102531,,1.005660965,,-0.182534523
0.5178,1.341563706,,,,0.5178,1.0075,,,33.15768794,,1.005663062,,-0.182326375
0.5179,1.341630836,,,,0.5179,1.0075,,,33.16435097,,1.005665157,,-0.18211842
0.518,1.341697971,,,,0.518,1.0075,,,33.17101449,,1.00566725,,-0.181910657
0.5181,1.34176511,,,,0.5181,1.0075,,,33.17767841,,1.005669341,,-0.181703088
0.5182,1.341832254,,,,0.5182,1.0075,,,33.18434283,,1.005671431,,-0.18149571
0.5183,1.341899403,,,,0.5183,1.0075,,,33.19100774,,1.005673518,,-0.181288525
0.5184,1.341966556,,,,0.5184,1.0075,,,33.19767305,,1.005675604,,-0.181081531
0.5185,1.342033714,,,,0.5185,1.0075,,,33.20433886,,1.005677687,,-0.180874727
0.5186,1.342100876,,,,0.5186,1.0075,,,33.21100506,,1.005679769,,-0.180668115
0.5187,1.342168043,,,,0.5187,1.0075,,,33.21767176,,1.005681848,,-0.180461692
0.5188,1.342235214,,,,0.5188,1.0075,,,33.22433886,,1.005683926,,-0.18025546
0.5189,1.34230239,,,,0.5189,1.0075,,,33.23100645,,1.005686002,,-0.180049417
0.519,1.34236957,,,,0.519,1.0075,,,33.23767444,,1.005688076,,-0.179843562
0.5191,1.342436755,,,,0.5191,1.0075,,,33.24434293,,1.005690148,,-0.179637897
0.5192,1.342503945,,,,0.5192,1.0075,,,33.25101191,,1.005692218,,-0.17943242
0.5193,1.342571139,,,,0.5193,1.0075,,,33.25768129,,1.005694287,,-0.17922713
0.5194,1.342638338,,,,0.5194,1.0075,,,33.26435117,,1.005696353,,-0.179022028
0.5195,1.342705541,,,,0.5195,1.0075,,,33.27102144,,1.005698418,,-0.178817114
0.5196,1.342772749,,,,0.5196,1.0075,,,33.27769221,,1.00570048,,-0.178612385
0.5197,1.342839962,,,,0.5197,1.0075,,,33.28436347,,1.005702541,,-0.178407844
0.5198,1.342907179,,,,0.5198,1.0075,,,33.29103514,,1.0057046,,-0.178203488
0.5199,1.3429744,,,,0.5199,1.0075,,,33.2977072,,1.005706657,,-0.177999317
0.52,1.343041627,,,,0.52,1.0075,,,33.30437985,,1.005708712,,-0.177795332
0.5201,1.343108857,,,,0.5201,1.0075,,,33.3110528,,1.005710765,,-0.177591531
0.5202,1.343176093,,,,0.5202,1.0075,,,33.31772635,,1.005712817,,-0.177387915
0.5203,1.343243333,,,,0.5203,1.0075,,,33.3244003,,1.005714866,,-0.177184482
0.5204,1.343310577,,,,0.5204,1.0075,,,33.33107464,,1.005716914,,-0.176981233
0.5205,1.343377827,,,,0.5205,1.0075,,,33.33774958,,1.00571896,,-0.176778167
0.5206,1.34344508,,,,0.5206,1.0075,,,33.34442481,,1.005721004,,-0.176575284
0.5207,1.343512339,,,,0.5207,1.0075,,,33.35110065,,1.005723046,,-0.176372584
0.5208,1.343579602,,,,0.5208,1.0075,,,33.35777687,,1.005725087,,-0.176170065
0.5209,1.343646869,,,,0.5209,1.0075,,,33.3644535,,1.005727125,,-0.175967728
0.521,1.343714141,,,,0.521,1.0075,,,33.37113062,,1.005729162,,-0.175765572
0.5211,1.343781418,,,,0.5211,1.0075,,,33.37780824,,1.005731197,,-0.175563596
0.5212,1.343848699,,,,0.5212,1.0076,,,33.37124841,,1.00573323,,-0.185268971
0.5213,1.343915985,,,,0.5213,1.0076,,,33.37792626,,1.005735261,,-0.185067376
0.5214,1.343983276,,,,0.5214,1.0076,,,33.38460461,,1.005737291,,-0.184865961
0.5215,1.344050571,,,,0.5215,1.0076,,,33.39128335,,1.005739318,,-0.184664724
0.5216,1.344117871,,,,0.5216,1.0076,,,33.39796258,,1.005741344,,-0.184463667
0.5217,1.344185175,,,,0.5217,1.0076,,,33.40464222,,1.005743368,,-0.184262788
0.5218,1.344252484,,,,0.5218,1.0076,,,33.41132235,,1.00574539,,-0.184062087
0.5219,1.344319797,,,,0.5219,1.0076,,,33.41800288,,1.005747411,,-0.183861564
0.522,1.344387115,,,,0.522,1.0076,,,33.4246839,,1.00574943,,-0.183661218
0.5221,1.344454438,,,,0.5221,1.0076,,,33.43136542,,1.005751446,,-0.183461048
0.5222,1.344521765,,,,0.5222,1.0076,,,33.43804734,,1.005753462,,-0.183261055
0.5223,1.344589097,,,,0.5223,1.0076,,,33.44472975,,1.005755475,,-0.183061238
0.5224,1.344656434,,,,0.5224,1.0076,,,33.45141266,,1.005757487,,-0.182861597
0.5225,1.344723775,,,,0.5225,1.0076,,,33.45809597,,1.005759496,,-0.182662131
0.5226,1.344791121,,,,0.5226,1.0076,,,33.46477977,,1.005761504,,-0.18246284
0.5227,1.344858471,,,,0.5227,1.0076,,,33.47146397,,1.005763511,,-0.182263723
0.5228,1.344925826,,,,0.5228,1.0076,,,33.47814867,,1.005765515,,-0.182064781
0.5229,1.344993186,,,,0.5229,1.0076,,,33.48483386,,1.005767518,,-0.181866012
0.523,1.34506055,,,,0.523,1.0076,,,33.49151945,,1.005769519,,-0.181667416
0.5231,1.345127919,,,,0.5231,1.0076,,,33.49820554,,1.005771518,,-0.181468994
0.5232,1.345195293,,,,0.5232,1.0076,,,33.50489212,,1.005773516,,-0.181270743
0.5233,1.345262671,,,,0.5233,1.0076,,,33.5115791,,1.005775512,,-0.181072665
0.5234,1.345330053,,,,0.5234,1.0076,,,33.51826647,,1.005777506,,-0.180874759
0.5235,1.345397441,,,,0.5235,1.0076,,,33.52495445,,1.005779498,,-0.180677023
0.5236,1.345464833,,,,0.5236,1.0076,,,33.53164281,,1.005781489,,-0.180479459
0.5237,1.345532229,,,,0.5237,1.0076,,,33.53833158,,1.005783478,,-0.180282065
0.5238,1.345599631,,,,0.5238,1.0076,,,33.54502094,,1.005785465,,-0.180084842
0.5239,1.345667037,,,,0.5239,1.0076,,,33.5517107,,1.005787451,,-0.179887788
0.524,1.345734447,,,,0.524,1.0076,,,33.55840085,,1.005789434,,-0.179690904
0.5241,1.345801862,,,,0.5241,1.0076,,,33.5650915,,1.005791417,,-0.179494188
0.5242,1.345869282,,,,0.5242,1.0076,,,33.57178265,,1.005793397,,-0.179297641
0.5243,1.345936706,,,,0.5243,1.0076,,,33.5784742,,1.005795376,,-0.179101262
0.5244,1.346004135,,,,0.5244,1.0076,,,33.58516624,,1.005797353,,-0.178905051
0.5245,1.346071569,,,,0.5245,1.0076,,,33.59185877,,1.005799328,,-0.178709007
0.5246,1.346139007,,,,0.5246,1.0076,,,33.59855171,,1.005801302,,-0.178513131
0.5247,1.34620645,,,,0.5247,1.0076,,,33.60524514,,1.005803274,,-0.178317421
0.5248,1.346273898,,,,0.5248,1.0076,,,33.61193906,,1.005805244,,-0.178121877
0.5249,1.34634135,,,,0.5249,1.0076,,,33.61863339,,1.005807213,,-0.177926499
0.525,1.346408807,,,,0.525,1.0076,,,33.62532821,,1.00580918,,-0.177731286
0.5251,1.346476269,,,,0.5251,1.0076,,,33.63202352,,1.005811145,,-0.177536238
0.5252,1.346543735,,,,0.5252,1.0076,,,33.63871923,,1.005813109,,-0.177341355
0.5253,1.346611206,,,,0.5253,1.0076,,,33.64541544,,1.00581507,,-0.177146636
0.5254,1.346678681,,,,0.5254,1.0076,,,33.65211205,,1.005817031,,-0.176952081
0.5255,1.346746161,,,,0.5255,1.0076,,,33.65880915,,1.00581899,,-0.17675769
0.5256,1.346813646,,,,0.5256,1.0076,,,33.66550675,,1.005820947,,-0.176563461
0.5257,1.346881135,,,,0.5257,1.0077,,,33.65893966,,1.005822902,,-0.186275482
0.5258,1.346948629,,,,0.5258,1.0077,,,33.66563749,,1.005824856,,-0.186081597
0.5259,1.347016128,,,,0.5259,1.0077,,,33.67233581,,1.005826808,,-0.185887875
0.526,1.347083631,,,,0.526,1.0077,,,33.67903453,,1.005828758,,-0.185694314
0.5261,1.347151139,,,,0.5261,1.0077,,,33.68573375,,1.005830707,,-0.185500914
0.5262,1.347218652,,,,0.5262,1.0077,,,33.69243346,,1.005832655,,-0.185307674
0.5263,1.347286169,,,,0.5263,1.0077,,,33.69913357,,1.0058346,,-0.185114595
0.5264,1.347353691,,,,0.5264,1.0077,,,33.70583418,,1.005836544,,-0.184921676
0.5265,1.347421218,,,,0.5265,1.0077,,,33.71253528,,1.005838487,,-0.184728917
0.5266,1.347488749,,,,0.5266,1.0077,,,33.71923678,,1.005840428,,-0.184536316
0.5267,1.347556285,,,,0.5267,1.0077,,,33.72593877,,1.005842367,,-0.184343874
0.5268,1.347623826,,,,0.5268,1.0077,,,33.73264126,,1.005844304,,-0.184151591
0.5269,1.347691371,,,,0.5269,1.0077,,,33.73934415,,1.00584624,,-0.183959465
0.527,1.347758921,,,,0.527,1.0077,,,33.74604753,,1.005848175,,-0.183767497
0.5271,1.347826476,,,,0.5271,1.0077,,,33.75275141,,1.005850108,,-0.183575686
0.5272,1.347894035,,,,0.5272,1.0077,,,33.75945569,,1.005852039,,-0.183384032
0.5273,1.347961599,,,,0.5273,1.0077,,,33.76616046,,1.005853969,,-0.183192534
0.5274,1.348029168,,,,0.5274,1.0077,,,33.77286573,,1.005855897,,-0.183001192
0.5275,1.348096741,,,,0.5275,1.0077,,,33.7795714,,1.005857824,,-0.182810006
0.5276,1.348164319,,,,0.5276,1.0077,,,33.78627756,,1.005859749,,-0.182618974
0.5277,1.348231902,,,,0.5277,1.0077,,,33.79298422,,1.005861672,,-0.182428098
0.5278,1.348299489,,,,0.5278,1.0077,,,33.79969128,,1.005863594,,-0.182237376
0.5279,1.348367081,,,,0.5279,1.0077,,,33.80639883,,1.005865514,,-0.182046808
0.528,1.348434678,,,,0.528,1.0077,,,33.81310688,,1.005867433,,-0.181856393
0.5281,1.348502279,,,,0.5281,1.0077,,,33.81981532,,1.00586935,,-0.181666132
0.5282,1.348569885,,,,0.5282,1.0077,,,33.82652426,,1.005871266,,-0.181476024
0.5283,1.348637496,,,,0.5283,1.0077,,,33.8332337,,1.00587318,,-0.181286067
0.5284,1.348705112,,,,0.5284,1.0077,,,33.83994363,,1.005875093,,-0.181096263
0.5285,1.348772732,,,,0.5285,1.0077,,,33.84665396,,1.005877004,,-0.180906611
0.5286,1.348840357,,,,0.5286,1.0077,,,33.85336479,,1.005878914,,-0.18071711
0.5287,1.348907986,,,,0.5287,1.0077,,,33.86007601,,1.005880822,,-0.180527759
0.5288,1.34897562,,,,0.5288,1.0077,,,33.86678773,,1.005882728,,-0.18033856
0.5289,1.349043259,,,,0.5289,1.0077,,,33.87349995,,1.005884633,,-0.18014951
0.529,1.349110903,,,,0.529,1.0077,,,33.88021266,,1.005886537,,-0.179960609
0.5291,1.349178551,,,,0.5291,1.0077,,,33.88692577,,1.005888439,,-0.179771859
0.5292,1.349246204,,,,0.5292,1.0077,,,33.89363938,,1.00589034,,-0.179583256
0.5293,1.349313861,,,,0.5293,1.0077,,,33.90035338,,1.005892239,,-0.179394803
0.5294,1.349381524,,,,0.5294,1.0077,,,33.90706798,,1.005894136,,-0.179206497
